,Settlement Point Name,Settlement Point Type,Settlement Point Price
2018-09-29 09:45:00-05:00,HB_HOUSTON,HU,28.02
2018-09-29 10:00:00-05:00,HB_HOUSTON,HU,27.22
2018-09-29 10:15:00-05:00,HB_HOUSTON,HU,27.31
2018-09-29 10:30:00-05:00,HB_HOUSTON,HU,26.15
2018-09-29 10:45:00-05:00,HB_HOUSTON,HU,23.32
2018-09-29 11:00:00-05:00,HB_HOUSTON,HU,22.68
2018-09-29 11:15:00-05:00,HB_HOUSTON,HU,25.92
2018-09-29 11:30:00-05:00,HB_HOUSTON,HU,23.82
2018-09-29 11:45:00-05:00,HB_HOUSTON,HU,23.03
2018-09-29 12:00:00-05:00,HB_HOUSTON,HU,22.37
2018-09-29 12:15:00-05:00,HB_HOUSTON,HU,22.46
2018-09-29 12:30:00-05:00,HB_HOUSTON,HU,22.45
2018-09-29 12:45:00-05:00,HB_HOUSTON,HU,22.37
2018-09-29 13:00:00-05:00,HB_HOUSTON,HU,22.07
2018-09-29 13:15:00-05:00,HB_HOUSTON,HU,23.91
2018-09-29 13:30:00-05:00,HB_HOUSTON,HU,24.83
2018-09-29 13:45:00-05:00,HB_HOUSTON,HU,24.12
2018-09-29 14:00:00-05:00,HB_HOUSTON,HU,23.56
2018-09-29 14:15:00-05:00,HB_HOUSTON,HU,24.71
2018-09-29 14:30:00-05:00,HB_HOUSTON,HU,23.73
2018-09-29 14:45:00-05:00,HB_HOUSTON,HU,24.46
2018-09-29 15:00:00-05:00,HB_HOUSTON,HU,22.61
2018-09-29 15:15:00-05:00,HB_HOUSTON,HU,22.97
2018-09-29 15:30:00-05:00,HB_HOUSTON,HU,23.81
2018-09-29 15:45:00-05:00,HB_HOUSTON,HU,22.6
2018-09-29 16:00:00-05:00,HB_HOUSTON,HU,22.82
2018-09-29 16:15:00-05:00,HB_HOUSTON,HU,24.09
2018-09-29 16:30:00-05:00,HB_HOUSTON,HU,23.62
2018-09-29 16:45:00-05:00,HB_HOUSTON,HU,22.96
2018-09-29 17:00:00-05:00,HB_HOUSTON,HU,23.29
2018-09-29 17:15:00-05:00,HB_HOUSTON,HU,24.1
2018-09-29 17:30:00-05:00,HB_HOUSTON,HU,23.96
2018-09-29 17:45:00-05:00,HB_HOUSTON,HU,23.79
2018-09-29 18:00:00-05:00,HB_HOUSTON,HU,23.71
2018-09-29 18:15:00-05:00,HB_HOUSTON,HU,24.09
2018-09-29 18:30:00-05:00,HB_HOUSTON,HU,24.03
2018-09-29 18:45:00-05:00,HB_HOUSTON,HU,22.94
2018-09-29 19:00:00-05:00,HB_HOUSTON,HU,22.96
2018-09-29 19:15:00-05:00,HB_HOUSTON,HU,22.97
2018-09-29 19:30:00-05:00,HB_HOUSTON,HU,23.63
2018-09-29 19:45:00-05:00,HB_HOUSTON,HU,24.64
2018-09-29 20:00:00-05:00,HB_HOUSTON,HU,26.6
2018-09-29 20:15:00-05:00,HB_HOUSTON,HU,37.15
2018-09-29 20:30:00-05:00,HB_HOUSTON,HU,36.19
2018-09-29 20:45:00-05:00,HB_HOUSTON,HU,30.13
2018-09-29 21:00:00-05:00,HB_HOUSTON,HU,19.85
2018-09-29 21:15:00-05:00,HB_HOUSTON,HU,19.95
2018-09-29 21:30:00-05:00,HB_HOUSTON,HU,20.07
2018-09-29 21:45:00-05:00,HB_HOUSTON,HU,20.07
2018-09-29 22:00:00-05:00,HB_HOUSTON,HU,20.31
2018-09-29 22:15:00-05:00,HB_HOUSTON,HU,20.1
2018-09-29 22:30:00-05:00,HB_HOUSTON,HU,19.93
2018-09-29 22:45:00-05:00,HB_HOUSTON,HU,19.62
2018-09-29 23:00:00-05:00,HB_HOUSTON,HU,20.14
2018-09-29 23:15:00-05:00,HB_HOUSTON,HU,20.85
2018-09-29 23:30:00-05:00,HB_HOUSTON,HU,20.59
2018-09-29 23:45:00-05:00,HB_HOUSTON,HU,19.66
2018-09-30 00:00:00-05:00,HB_HOUSTON,HU,19.59
2018-09-30 00:15:00-05:00,HB_HOUSTON,HU,19.32
2018-09-30 00:30:00-05:00,HB_HOUSTON,HU,18.75
2018-09-30 00:45:00-05:00,HB_HOUSTON,HU,18.3
2018-09-30 01:00:00-05:00,HB_HOUSTON,HU,18.22
2018-09-30 01:15:00-05:00,HB_HOUSTON,HU,18.13
2018-09-30 01:30:00-05:00,HB_HOUSTON,HU,18.06
2018-09-30 01:45:00-05:00,HB_HOUSTON,HU,17.9
2018-09-30 02:00:00-05:00,HB_HOUSTON,HU,17.83
2018-09-30 02:15:00-05:00,HB_HOUSTON,HU,17.91
2018-09-30 02:30:00-05:00,HB_HOUSTON,HU,17.75
2018-09-30 02:45:00-05:00,HB_HOUSTON,HU,17.62
2018-09-30 03:00:00-05:00,HB_HOUSTON,HU,17.61
2018-09-30 03:15:00-05:00,HB_HOUSTON,HU,17.61
2018-09-30 03:30:00-05:00,HB_HOUSTON,HU,17.64
2018-09-30 03:45:00-05:00,HB_HOUSTON,HU,17.58
2018-09-30 04:00:00-05:00,HB_HOUSTON,HU,17.45
2018-09-30 04:15:00-05:00,HB_HOUSTON,HU,17.78
2018-09-30 04:30:00-05:00,HB_HOUSTON,HU,17.91
2018-09-30 04:45:00-05:00,HB_HOUSTON,HU,18.18
2018-09-30 05:00:00-05:00,HB_HOUSTON,HU,17.84
2018-09-30 05:15:00-05:00,HB_HOUSTON,HU,18.23
2018-09-30 05:30:00-05:00,HB_HOUSTON,HU,18.27
2018-09-30 05:45:00-05:00,HB_HOUSTON,HU,18.41
2018-09-30 06:00:00-05:00,HB_HOUSTON,HU,18.64
2018-09-30 06:15:00-05:00,HB_HOUSTON,HU,18.81
2018-09-30 06:30:00-05:00,HB_HOUSTON,HU,18.74
2018-09-30 06:45:00-05:00,HB_HOUSTON,HU,18.69
2018-09-30 07:00:00-05:00,HB_HOUSTON,HU,19.18
2018-09-30 07:15:00-05:00,HB_HOUSTON,HU,19.2
2018-09-30 07:30:00-05:00,HB_HOUSTON,HU,19.03
2018-09-30 07:45:00-05:00,HB_HOUSTON,HU,18.74
2018-09-30 08:00:00-05:00,HB_HOUSTON,HU,18.64
2018-09-30 08:15:00-05:00,HB_HOUSTON,HU,18.96
2018-09-30 08:30:00-05:00,HB_HOUSTON,HU,19.0
2018-09-30 08:45:00-05:00,HB_HOUSTON,HU,19.09
2018-09-30 09:00:00-05:00,HB_HOUSTON,HU,19.28
2018-09-30 09:15:00-05:00,HB_HOUSTON,HU,19.57
2018-09-30 09:30:00-05:00,HB_HOUSTON,HU,19.47
2018-09-30 09:45:00-05:00,HB_HOUSTON,HU,19.41
2018-09-30 10:00:00-05:00,HB_HOUSTON,HU,19.54
2018-09-30 10:15:00-05:00,HB_HOUSTON,HU,19.35
2018-09-30 10:30:00-05:00,HB_HOUSTON,HU,19.31
2018-09-30 10:45:00-05:00,HB_HOUSTON,HU,19.4
2018-09-30 11:00:00-05:00,HB_HOUSTON,HU,19.91
2018-09-30 11:15:00-05:00,HB_HOUSTON,HU,20.43
2018-09-30 11:30:00-05:00,HB_HOUSTON,HU,21.27
2018-09-30 11:45:00-05:00,HB_HOUSTON,HU,25.92
2018-09-30 12:00:00-05:00,HB_HOUSTON,HU,27.06
2018-09-30 12:15:00-05:00,HB_HOUSTON,HU,29.06
2018-09-30 12:30:00-05:00,HB_HOUSTON,HU,71.09
2018-09-30 12:45:00-05:00,HB_HOUSTON,HU,70.38
2018-09-30 13:00:00-05:00,HB_HOUSTON,HU,46.18
2018-09-30 13:15:00-05:00,HB_HOUSTON,HU,41.41
2018-09-30 13:30:00-05:00,HB_HOUSTON,HU,38.33
2018-09-30 13:45:00-05:00,HB_HOUSTON,HU,29.87
2018-09-30 14:00:00-05:00,HB_HOUSTON,HU,29.07
2018-09-30 14:15:00-05:00,HB_HOUSTON,HU,29.16
2018-09-30 14:30:00-05:00,HB_HOUSTON,HU,29.5
2018-09-30 14:45:00-05:00,HB_HOUSTON,HU,29.98
2018-09-30 15:00:00-05:00,HB_HOUSTON,HU,28.31
2018-09-30 15:15:00-05:00,HB_HOUSTON,HU,29.45
2018-09-30 15:30:00-05:00,HB_HOUSTON,HU,29.51
2018-09-30 15:45:00-05:00,HB_HOUSTON,HU,28.73
2018-09-30 16:00:00-05:00,HB_HOUSTON,HU,27.8
2018-09-30 16:15:00-05:00,HB_HOUSTON,HU,28.25
2018-09-30 16:30:00-05:00,HB_HOUSTON,HU,27.98
2018-09-30 16:45:00-05:00,HB_HOUSTON,HU,28.49
2018-09-30 17:00:00-05:00,HB_HOUSTON,HU,27.15
2018-09-30 17:15:00-05:00,HB_HOUSTON,HU,27.14
2018-09-30 17:30:00-05:00,HB_HOUSTON,HU,28.56
2018-09-30 17:45:00-05:00,HB_HOUSTON,HU,27.54
2018-09-30 18:00:00-05:00,HB_HOUSTON,HU,26.84
2018-09-30 18:15:00-05:00,HB_HOUSTON,HU,25.67
2018-09-30 18:30:00-05:00,HB_HOUSTON,HU,26.31
2018-09-30 18:45:00-05:00,HB_HOUSTON,HU,25.56
2018-09-30 19:00:00-05:00,HB_HOUSTON,HU,25.81
2018-09-30 19:15:00-05:00,HB_HOUSTON,HU,31.92
2018-09-30 19:30:00-05:00,HB_HOUSTON,HU,31.22
2018-09-30 19:45:00-05:00,HB_HOUSTON,HU,29.6
2018-09-30 20:00:00-05:00,HB_HOUSTON,HU,24.19
2018-09-30 20:15:00-05:00,HB_HOUSTON,HU,23.36
2018-09-30 20:30:00-05:00,HB_HOUSTON,HU,20.91
2018-09-30 20:45:00-05:00,HB_HOUSTON,HU,21.35
2018-09-30 21:00:00-05:00,HB_HOUSTON,HU,21.83
2018-09-30 21:15:00-05:00,HB_HOUSTON,HU,21.68
2018-09-30 21:30:00-05:00,HB_HOUSTON,HU,21.1
2018-09-30 21:45:00-05:00,HB_HOUSTON,HU,20.5
2018-09-30 22:00:00-05:00,HB_HOUSTON,HU,20.5
2018-09-30 22:15:00-05:00,HB_HOUSTON,HU,20.27
2018-09-30 22:30:00-05:00,HB_HOUSTON,HU,19.63
2018-09-30 22:45:00-05:00,HB_HOUSTON,HU,19.52
2018-09-30 23:00:00-05:00,HB_HOUSTON,HU,20.51
2018-09-30 23:15:00-05:00,HB_HOUSTON,HU,20.44
2018-09-30 23:30:00-05:00,HB_HOUSTON,HU,20.66
2018-09-30 23:45:00-05:00,HB_HOUSTON,HU,19.23
2018-10-01 00:00:00-05:00,HB_HOUSTON,HU,19.07
2018-10-01 00:15:00-05:00,HB_HOUSTON,HU,19.36
2018-10-01 00:30:00-05:00,HB_HOUSTON,HU,19.15
2018-10-01 00:45:00-05:00,HB_HOUSTON,HU,18.96
2018-10-01 01:00:00-05:00,HB_HOUSTON,HU,18.93
2018-10-01 01:15:00-05:00,HB_HOUSTON,HU,18.79
2018-10-01 01:30:00-05:00,HB_HOUSTON,HU,18.77
2018-10-01 01:45:00-05:00,HB_HOUSTON,HU,18.7
2018-10-01 02:00:00-05:00,HB_HOUSTON,HU,18.69
2018-10-01 02:15:00-05:00,HB_HOUSTON,HU,18.52
2018-10-01 02:30:00-05:00,HB_HOUSTON,HU,18.51
2018-10-01 02:45:00-05:00,HB_HOUSTON,HU,18.54
2018-10-01 03:00:00-05:00,HB_HOUSTON,HU,18.61
2018-10-01 03:15:00-05:00,HB_HOUSTON,HU,18.74
2018-10-01 03:30:00-05:00,HB_HOUSTON,HU,18.88
2018-10-01 03:45:00-05:00,HB_HOUSTON,HU,18.99
2018-10-01 04:00:00-05:00,HB_HOUSTON,HU,19.31
2018-10-01 04:15:00-05:00,HB_HOUSTON,HU,19.43
2018-10-01 04:30:00-05:00,HB_HOUSTON,HU,19.45
2018-10-01 04:45:00-05:00,HB_HOUSTON,HU,19.31
2018-10-01 05:00:00-05:00,HB_HOUSTON,HU,19.38
2018-10-01 05:15:00-05:00,HB_HOUSTON,HU,19.59
2018-10-01 05:30:00-05:00,HB_HOUSTON,HU,19.9
2018-10-01 05:45:00-05:00,HB_HOUSTON,HU,19.97
2018-10-01 06:00:00-05:00,HB_HOUSTON,HU,20.9
2018-10-01 06:15:00-05:00,HB_HOUSTON,HU,22.33
2018-10-01 06:30:00-05:00,HB_HOUSTON,HU,23.68
2018-10-01 06:45:00-05:00,HB_HOUSTON,HU,32.11
2018-10-01 07:00:00-05:00,HB_HOUSTON,HU,28.42
2018-10-01 07:15:00-05:00,HB_HOUSTON,HU,27.1
2018-10-01 07:30:00-05:00,HB_HOUSTON,HU,25.83
2018-10-01 07:45:00-05:00,HB_HOUSTON,HU,26.69
2018-10-01 08:00:00-05:00,HB_HOUSTON,HU,27.75
2018-10-01 08:15:00-05:00,HB_HOUSTON,HU,29.81
2018-10-01 08:30:00-05:00,HB_HOUSTON,HU,29.93
2018-10-01 08:45:00-05:00,HB_HOUSTON,HU,26.33
2018-10-01 09:00:00-05:00,HB_HOUSTON,HU,23.9
2018-10-01 09:15:00-05:00,HB_HOUSTON,HU,25.55
2018-10-01 09:30:00-05:00,HB_HOUSTON,HU,24.76
2018-10-01 09:45:00-05:00,HB_HOUSTON,HU,24.41
2018-10-01 10:00:00-05:00,HB_HOUSTON,HU,138.95
2018-10-01 10:15:00-05:00,HB_HOUSTON,HU,26.83
2018-10-01 10:30:00-05:00,HB_HOUSTON,HU,23.85
2018-10-01 10:45:00-05:00,HB_HOUSTON,HU,21.83
2018-10-01 11:00:00-05:00,HB_HOUSTON,HU,21.41
2018-10-01 11:15:00-05:00,HB_HOUSTON,HU,21.6
2018-10-01 11:30:00-05:00,HB_HOUSTON,HU,23.82
2018-10-01 11:45:00-05:00,HB_HOUSTON,HU,26.32
2018-10-01 12:00:00-05:00,HB_HOUSTON,HU,33.99
2018-10-01 12:15:00-05:00,HB_HOUSTON,HU,29.85
2018-10-01 12:30:00-05:00,HB_HOUSTON,HU,33.44
2018-10-01 12:45:00-05:00,HB_HOUSTON,HU,38.08
2018-10-01 13:00:00-05:00,HB_HOUSTON,HU,32.41
2018-10-01 13:15:00-05:00,HB_HOUSTON,HU,32.8
2018-10-01 13:30:00-05:00,HB_HOUSTON,HU,38.69
2018-10-01 13:45:00-05:00,HB_HOUSTON,HU,38.65
2018-10-01 14:00:00-05:00,HB_HOUSTON,HU,34.65
2018-10-01 14:15:00-05:00,HB_HOUSTON,HU,40.85
2018-10-01 14:30:00-05:00,HB_HOUSTON,HU,47.75
2018-10-01 14:45:00-05:00,HB_HOUSTON,HU,39.33
2018-10-01 15:00:00-05:00,HB_HOUSTON,HU,41.66
2018-10-01 15:15:00-05:00,HB_HOUSTON,HU,44.09
2018-10-01 15:30:00-05:00,HB_HOUSTON,HU,41.05
2018-10-01 15:45:00-05:00,HB_HOUSTON,HU,40.34
2018-10-01 16:00:00-05:00,HB_HOUSTON,HU,41.42
2018-10-01 16:15:00-05:00,HB_HOUSTON,HU,42.94
2018-10-01 16:30:00-05:00,HB_HOUSTON,HU,48.98
2018-10-01 16:45:00-05:00,HB_HOUSTON,HU,56.47
2018-10-01 17:00:00-05:00,HB_HOUSTON,HU,53.21
2018-10-01 17:15:00-05:00,HB_HOUSTON,HU,51.31
2018-10-01 17:30:00-05:00,HB_HOUSTON,HU,49.49
2018-10-01 17:45:00-05:00,HB_HOUSTON,HU,44.13
2018-10-01 18:00:00-05:00,HB_HOUSTON,HU,41.56
2018-10-01 18:15:00-05:00,HB_HOUSTON,HU,54.3
2018-10-01 18:30:00-05:00,HB_HOUSTON,HU,64.83
2018-10-01 18:45:00-05:00,HB_HOUSTON,HU,65.44
2018-10-01 19:00:00-05:00,HB_HOUSTON,HU,36.44
2018-10-01 19:15:00-05:00,HB_HOUSTON,HU,55.39
2018-10-01 19:30:00-05:00,HB_HOUSTON,HU,71.01
2018-10-01 19:45:00-05:00,HB_HOUSTON,HU,48.2
2018-10-01 20:00:00-05:00,HB_HOUSTON,HU,38.81
2018-10-01 20:15:00-05:00,HB_HOUSTON,HU,30.6
2018-10-01 20:30:00-05:00,HB_HOUSTON,HU,29.9
2018-10-01 20:45:00-05:00,HB_HOUSTON,HU,28.19
2018-10-01 21:00:00-05:00,HB_HOUSTON,HU,29.76
2018-10-01 21:15:00-05:00,HB_HOUSTON,HU,26.95
2018-10-01 21:30:00-05:00,HB_HOUSTON,HU,23.2
2018-10-01 21:45:00-05:00,HB_HOUSTON,HU,21.8
2018-10-01 22:00:00-05:00,HB_HOUSTON,HU,21.35
2018-10-01 22:15:00-05:00,HB_HOUSTON,HU,21.35
2018-10-01 22:30:00-05:00,HB_HOUSTON,HU,21.09
2018-10-01 22:45:00-05:00,HB_HOUSTON,HU,20.44
2018-10-01 23:00:00-05:00,HB_HOUSTON,HU,19.84
2018-10-01 23:15:00-05:00,HB_HOUSTON,HU,19.89
2018-10-01 23:30:00-05:00,HB_HOUSTON,HU,20.07
2018-10-01 23:45:00-05:00,HB_HOUSTON,HU,19.51
2018-10-02 00:00:00-05:00,HB_HOUSTON,HU,19.46
2018-10-02 00:15:00-05:00,HB_HOUSTON,HU,19.79
2018-10-02 00:30:00-05:00,HB_HOUSTON,HU,19.65
2018-10-02 00:45:00-05:00,HB_HOUSTON,HU,19.2
2018-10-02 01:00:00-05:00,HB_HOUSTON,HU,19.16
2018-10-02 01:15:00-05:00,HB_HOUSTON,HU,18.88
2018-10-02 01:30:00-05:00,HB_HOUSTON,HU,18.74
2018-10-02 01:45:00-05:00,HB_HOUSTON,HU,18.68
2018-10-02 02:00:00-05:00,HB_HOUSTON,HU,18.6
2018-10-02 02:15:00-05:00,HB_HOUSTON,HU,18.46
2018-10-02 02:30:00-05:00,HB_HOUSTON,HU,18.49
2018-10-02 02:45:00-05:00,HB_HOUSTON,HU,18.47
2018-10-02 03:00:00-05:00,HB_HOUSTON,HU,18.43
2018-10-02 03:15:00-05:00,HB_HOUSTON,HU,18.44
2018-10-02 03:30:00-05:00,HB_HOUSTON,HU,18.51
2018-10-02 03:45:00-05:00,HB_HOUSTON,HU,18.27
2018-10-02 04:00:00-05:00,HB_HOUSTON,HU,18.06
2018-10-02 04:15:00-05:00,HB_HOUSTON,HU,18.42
2018-10-02 04:30:00-05:00,HB_HOUSTON,HU,18.51
2018-10-02 04:45:00-05:00,HB_HOUSTON,HU,18.39
2018-10-02 05:00:00-05:00,HB_HOUSTON,HU,18.19
2018-10-02 05:15:00-05:00,HB_HOUSTON,HU,18.55
2018-10-02 05:30:00-05:00,HB_HOUSTON,HU,18.84
2018-10-02 05:45:00-05:00,HB_HOUSTON,HU,19.36
2018-10-02 06:00:00-05:00,HB_HOUSTON,HU,20.06
2018-10-02 06:15:00-05:00,HB_HOUSTON,HU,20.93
2018-10-02 06:30:00-05:00,HB_HOUSTON,HU,21.15
2018-10-02 06:45:00-05:00,HB_HOUSTON,HU,21.6
2018-10-02 07:00:00-05:00,HB_HOUSTON,HU,23.71
2018-10-02 07:15:00-05:00,HB_HOUSTON,HU,22.87
2018-10-02 07:30:00-05:00,HB_HOUSTON,HU,21.76
2018-10-02 07:45:00-05:00,HB_HOUSTON,HU,21.19
2018-10-02 08:00:00-05:00,HB_HOUSTON,HU,21.61
2018-10-02 08:15:00-05:00,HB_HOUSTON,HU,22.07
2018-10-02 08:30:00-05:00,HB_HOUSTON,HU,22.45
2018-10-02 08:45:00-05:00,HB_HOUSTON,HU,22.05
2018-10-02 09:00:00-05:00,HB_HOUSTON,HU,22.2
2018-10-02 09:15:00-05:00,HB_HOUSTON,HU,22.07
2018-10-02 09:30:00-05:00,HB_HOUSTON,HU,22.4
2018-10-02 09:45:00-05:00,HB_HOUSTON,HU,22.52
2018-10-02 10:00:00-05:00,HB_HOUSTON,HU,22.59
2018-10-02 10:15:00-05:00,HB_HOUSTON,HU,23.08
2018-10-02 10:30:00-05:00,HB_HOUSTON,HU,23.8
2018-10-02 10:45:00-05:00,HB_HOUSTON,HU,21.75
2018-10-02 11:00:00-05:00,HB_HOUSTON,HU,22.56
2018-10-02 11:15:00-05:00,HB_HOUSTON,HU,26.86
2018-10-02 11:30:00-05:00,HB_HOUSTON,HU,32.15
2018-10-02 11:45:00-05:00,HB_HOUSTON,HU,30.4
2018-10-02 12:00:00-05:00,HB_HOUSTON,HU,35.56
2018-10-02 12:15:00-05:00,HB_HOUSTON,HU,41.35
2018-10-02 12:30:00-05:00,HB_HOUSTON,HU,39.28
2018-10-02 12:45:00-05:00,HB_HOUSTON,HU,41.41
2018-10-02 13:00:00-05:00,HB_HOUSTON,HU,47.77
2018-10-02 13:15:00-05:00,HB_HOUSTON,HU,48.2
2018-10-02 13:30:00-05:00,HB_HOUSTON,HU,51.37
2018-10-02 13:45:00-05:00,HB_HOUSTON,HU,112.98
2018-10-02 14:00:00-05:00,HB_HOUSTON,HU,88.1
2018-10-02 14:15:00-05:00,HB_HOUSTON,HU,45.04
2018-10-02 14:30:00-05:00,HB_HOUSTON,HU,43.32
2018-10-02 14:45:00-05:00,HB_HOUSTON,HU,39.23
2018-10-02 15:00:00-05:00,HB_HOUSTON,HU,37.12
2018-10-02 15:15:00-05:00,HB_HOUSTON,HU,36.42
2018-10-02 15:30:00-05:00,HB_HOUSTON,HU,46.1
2018-10-02 15:45:00-05:00,HB_HOUSTON,HU,50.64
2018-10-02 16:00:00-05:00,HB_HOUSTON,HU,45.23
2018-10-02 16:15:00-05:00,HB_HOUSTON,HU,38.3
2018-10-02 16:30:00-05:00,HB_HOUSTON,HU,36.04
2018-10-02 16:45:00-05:00,HB_HOUSTON,HU,34.1
2018-10-02 17:00:00-05:00,HB_HOUSTON,HU,34.65
2018-10-02 17:15:00-05:00,HB_HOUSTON,HU,35.15
2018-10-02 17:30:00-05:00,HB_HOUSTON,HU,33.38
2018-10-02 17:45:00-05:00,HB_HOUSTON,HU,31.58
2018-10-02 18:00:00-05:00,HB_HOUSTON,HU,32.55
2018-10-02 18:15:00-05:00,HB_HOUSTON,HU,34.95
2018-10-02 18:30:00-05:00,HB_HOUSTON,HU,38.27
2018-10-02 18:45:00-05:00,HB_HOUSTON,HU,33.76
2018-10-02 19:00:00-05:00,HB_HOUSTON,HU,31.36
2018-10-02 19:15:00-05:00,HB_HOUSTON,HU,35.59
2018-10-02 19:30:00-05:00,HB_HOUSTON,HU,36.16
2018-10-02 19:45:00-05:00,HB_HOUSTON,HU,33.25
2018-10-02 20:00:00-05:00,HB_HOUSTON,HU,68.22
2018-10-02 20:15:00-05:00,HB_HOUSTON,HU,72.23
2018-10-02 20:30:00-05:00,HB_HOUSTON,HU,31.92
2018-10-02 20:45:00-05:00,HB_HOUSTON,HU,21.9
2018-10-02 21:00:00-05:00,HB_HOUSTON,HU,24.5
2018-10-02 21:15:00-05:00,HB_HOUSTON,HU,26.99
2018-10-02 21:30:00-05:00,HB_HOUSTON,HU,23.62
2018-10-02 21:45:00-05:00,HB_HOUSTON,HU,22.08
2018-10-02 22:00:00-05:00,HB_HOUSTON,HU,23.25
2018-10-02 22:15:00-05:00,HB_HOUSTON,HU,23.4
2018-10-02 22:30:00-05:00,HB_HOUSTON,HU,22.27
2018-10-02 22:45:00-05:00,HB_HOUSTON,HU,22.98
2018-10-02 23:00:00-05:00,HB_HOUSTON,HU,29.82
2018-10-02 23:15:00-05:00,HB_HOUSTON,HU,27.0
2018-10-02 23:30:00-05:00,HB_HOUSTON,HU,23.96
2018-10-02 23:45:00-05:00,HB_HOUSTON,HU,26.92
2018-10-03 00:00:00-05:00,HB_HOUSTON,HU,21.21
2018-10-03 00:15:00-05:00,HB_HOUSTON,HU,21.35
2018-10-03 00:30:00-05:00,HB_HOUSTON,HU,20.51
2018-10-03 00:45:00-05:00,HB_HOUSTON,HU,20.03
2018-10-03 01:00:00-05:00,HB_HOUSTON,HU,20.22
2018-10-03 01:15:00-05:00,HB_HOUSTON,HU,20.41
2018-10-03 01:30:00-05:00,HB_HOUSTON,HU,19.62
2018-10-03 01:45:00-05:00,HB_HOUSTON,HU,19.15
2018-10-03 02:00:00-05:00,HB_HOUSTON,HU,18.73
2018-10-03 02:15:00-05:00,HB_HOUSTON,HU,18.49
2018-10-03 02:30:00-05:00,HB_HOUSTON,HU,18.11
2018-10-03 02:45:00-05:00,HB_HOUSTON,HU,18.08
2018-10-03 03:00:00-05:00,HB_HOUSTON,HU,18.08
2018-10-03 03:15:00-05:00,HB_HOUSTON,HU,18.12
2018-10-03 03:30:00-05:00,HB_HOUSTON,HU,18.27
2018-10-03 03:45:00-05:00,HB_HOUSTON,HU,18.6
2018-10-03 04:00:00-05:00,HB_HOUSTON,HU,18.48
2018-10-03 04:15:00-05:00,HB_HOUSTON,HU,18.65
2018-10-03 04:30:00-05:00,HB_HOUSTON,HU,18.75
2018-10-03 04:45:00-05:00,HB_HOUSTON,HU,18.98
2018-10-03 05:00:00-05:00,HB_HOUSTON,HU,19.54
2018-10-03 05:15:00-05:00,HB_HOUSTON,HU,21.23
2018-10-03 05:30:00-05:00,HB_HOUSTON,HU,21.78
2018-10-03 05:45:00-05:00,HB_HOUSTON,HU,20.16
2018-10-03 06:00:00-05:00,HB_HOUSTON,HU,21.9
2018-10-03 06:15:00-05:00,HB_HOUSTON,HU,23.11
2018-10-03 06:30:00-05:00,HB_HOUSTON,HU,23.42
2018-10-03 06:45:00-05:00,HB_HOUSTON,HU,24.14
2018-10-03 07:00:00-05:00,HB_HOUSTON,HU,23.9
2018-10-03 07:15:00-05:00,HB_HOUSTON,HU,23.85
2018-10-03 07:30:00-05:00,HB_HOUSTON,HU,22.23
2018-10-03 07:45:00-05:00,HB_HOUSTON,HU,22.38
2018-10-03 08:00:00-05:00,HB_HOUSTON,HU,22.52
2018-10-03 08:15:00-05:00,HB_HOUSTON,HU,22.64
2018-10-03 08:30:00-05:00,HB_HOUSTON,HU,22.65
2018-10-03 08:45:00-05:00,HB_HOUSTON,HU,22.3
2018-10-03 09:00:00-05:00,HB_HOUSTON,HU,23.17
2018-10-03 09:15:00-05:00,HB_HOUSTON,HU,21.78
2018-10-03 09:30:00-05:00,HB_HOUSTON,HU,21.69
2018-10-03 09:45:00-05:00,HB_HOUSTON,HU,24.97
2018-10-03 10:00:00-05:00,HB_HOUSTON,HU,25.47
2018-10-03 10:15:00-05:00,HB_HOUSTON,HU,281.18
2018-10-03 10:30:00-05:00,HB_HOUSTON,HU,33.41
2018-10-03 10:45:00-05:00,HB_HOUSTON,HU,35.07
2018-10-03 11:00:00-05:00,HB_HOUSTON,HU,63.23
